1577746700,1,1
1577746710,1,1
1577746720,1,1
1577746730,1,1
1577746740,1,1
1577746750,1,1
1577746760,1,1
1577746770,1,1
1577746780,1,1
1577746790,1,1
1577746800,1,1
1577746810,1,1
1577746820,1,1
1577746830,1,1
1577746840,1,1
1577746850,1,1
1577746860,1,1
1577746870,1,1
1577746880,1,1
1577746890,1,1
1577746900,1,1
1577746910,1,1
1577746920,1,1
1577746930,1,1
1577746940,1,1
1577746950,1,1
1577746960,1,1
1577746970,1,1
1577746980,1,1
1577746990,1,1
1577747000,1,1
1577747010,1,1
1577747020,1,1
1577747030,1,1
1577747040,1,1
1577747050,1,1
1577747060,1,1
1577747070,1,1
1577747080,1,1
1577747090,1,1
1577747100,1,1
1577747110,1,1
1577747120,1,1
1577747130,1,1
1577747140,1,1
1577747150,1,1
1577747160,1,1
1577747170,1,1
1577747180,1,1
1577747190,1,1
1577747200,1,1
1577747210,1,1
1577747220,1,1
1577747230,1,1
1577747240,1,1
1577747250,1,1
1577747260,1,1
1577747270,1,1
1577747280,1,1
1577747290,1,1
1577747300,1,1
1577747310,1,1
1577747320,1,1
1577747330,1,1
1577751581,1,1
1577751591,1,1
1577751601,1,1
1577751611,1,1
1577751621,1,1
1577751631,2,1
1577751641,2,1
1577751651,2,1
1577751661,2,1
1577751671,2,1
1577751681,2,1
1577751691,2,1
1577751701,2,1
1577751711,2,1
1577751721,2,1
1577751731,2,1
1577751741,2,1
1577751751,2,1
1577751761,2,1
1577751771,2,1
1577751781,2,1
1577751791,2,1
1577751801,2,1
1577751811,2,1
1577751821,2,1
1577751831,2,1
1577751841,2,1
1577751851,2,1
1577751861,2,1
1577751871,2,1
1577751881,2,1
1577751891,2,1
1577751901,2,1
1577751911,2,1
1577751921,2,1
1577751931,2,1
1577751941,2,1
1577751951,2,1
1577751961,2,1
1577751971,2,1
1577751981,2,1
1577751991,2,1
1577752001,2,1
1577752011,2,1
1577752021,2,1
1577752031,2,1
1577752041,2,1
1577752051,2,1
1577752061,2,1
1577752071,2,1
1577752081,2,1
1577752091,2,1
1577752101,2,1
1577752111,2,1
1577752121,2,1
1577752131,2,1
1577752141,2,1
1577752151,2,1
1577752161,2,1
1577752171,2,1
1577752181,2,1
1577752191,2,1
1577752201,3,0
1577752211,3,0
1577752221,3,0
1577752231,3,0
1577752241,3,0
1577752251,3,0
1577752261,3,0
1577752271,3,0
1577752281,3,0
1577752291,3,0
1577752301,3,0
1577752311,3,0
1577752321,2,1
1577752331,2,1
1577752341,2,1
1577752351,2,1
1577752361,2,1
1577752371,2,1
1577752381,2,1
1577752391,2,1
1577752401,3,0
1577752411,3,0
1577752421,3,0
1577752431,3,0
1577752441,3,0
1577752451,3,0
1577752461,3,0
1577752471,3,0
1577752481,3,0
1577752491,3,0
1577752501,3,0
1577752511,3,0
1577752521,2,1
1577752531,2,1
1577752541,2,1
1577752551,2,1
1577752561,2,1
1577752571,2,1
1577752581,2,1
1577752591,2,1
1577752601,2,1
1577752611,2,1
1577752621,2,1
1577752631,2,1
1577752641,2,1
1577752651,2,1
1577752661,2,1
1577752671,2,1
1577752681,2,1
1577752691,2,1
1577752701,2,1
1577752711,2,1
1577752721,2,1
1577752731,2,1
1577752741,2,1
1577752751,2,1
1577752761,2,1
1577752771,2,1
1577752781,2,1
1577752791,2,1
1577752801,2,1
1577752811,2,1
1577752821,2,1
1577752831,2,1
1577752841,2,1
1577752851,2,1
1577752861,2,1
1577752871,2,1
1577752881,2,1
1577752891,2,1
1577752901,2,1
1577752911,2,1
1577752921,2,1
1577752931,2,1
1577752941,2,1
1577752951,2,1
1577752961,2,1
1577752971,2,1
1577752981,2,1
1577752991,2,1
1577753001,2,1
1577753011,2,1
1577753021,2,1
1577753031,2,1
1577753041,2,1
1577753051,2,1
1577753061,2,1
1577753071,2,1
1577753081,2,1
1577753091,2,1
1577753101,2,1
1577753111,2,1
1577753121,2,1
1577753131,2,1
1577753141,2,1
1577753151,2,1
1577753161,2,1
1577753171,2,1
1577753181,2,1
1577753191,2,1
1577753201,2,1
1577753211,2,1
1577753221,1,1
1577753231,1,1
1577753241,1,1
1577753251,1,1
1577753261,1,1
1577753271,1,1
1577753281,1,1
1577753291,1,1
1577753301,1,1
1577753311,1,1
1577753321,1,1
1577753331,1,1
1577753341,1,1
1577753351,1,1
1577753361,1,1
1577753371,1,1
1577753381,1,1
1577753391,2,1
1577753401,2,1
1577753411,2,1
1577753421,2,1
1577753431,2,1
1577753441,2,1
1577753451,2,1
1577753461,2,1
1577753471,2,1
1577753481,2,1
1577753491,2,1
1577753501,2,1
1577753511,2,1
1577753521,2,1
1577753531,2,1
1577753541,2,1
1577753551,2,1
1577753561,2,1
1577753571,2,1
1577753581,2,1
1577753591,2,1
1577753601,2,1
1577753611,2,1
1577753621,2,1
1577753631,2,1
1577753641,2,1
1577753651,2,1
1577753661,2,1
1577753671,2,1
1577753681,2,1
1577753691,2,1
1577753701,2,1
1577753711,2,1
1577753721,2,1
1577753731,2,1
1577753741,2,1
1577753751,2,1
1577753761,2,1
1577753771,2,1
1577753781,2,1
1577753791,2,1
1577753801,2,1
1577753811,2,1
1577753821,2,1
1577753831,2,1
1577753841,2,1
1577753851,2,1
1577753861,2,1
1577753871,2,1
1577753881,2,1
1577753891,2,1
1577753901,2,1
1577753911,2,1
1577753921,2,1
1577753931,2,1
1577753941,2,1
1577753951,2,1
1577753961,2,1
1577753971,2,1
1577753981,2,1
1577753991,2,1
1577754001,1,1
1577754011,1,1
1577754021,1,1
1577754031,1,1
1577754041,1,1
1577754051,1,1
1577754061,1,1
1577754071,1,1
1577754081,1,1
1577754091,1,1
1577754101,1,1
1577754111,1,1
1577754121,1,1
1577754131,1,1
1577754141,1,1
1577754151,1,1
1577754161,1,1
1577754171,1,1
1577754181,1,1
1577754191,1,1
1577754201,1,1
1577754211,1,1
1577754221,1,1
1577754231,1,1
1577754241,1,1
1577754251,1,1
1577754261,1,1
1577754271,1,1
1577754281,1,1
1577754291,1,1
1577754301,1,1
1577754311,1,1
1577754321,1,1
1577754331,1,1
1577754341,1,1
1577754351,1,1
1577754361,1,1
1577754371,1,1
1577754381,1,1
1577754391,1,1
1577754401,1,1
1577754411,1,1
1577754421,1,1
1577754431,1,1
1577754441,1,1
1577754451,1,1
1577754461,1,1
1577754471,1,1
1577754481,1,1
1577754491,1,1
1577754501,1,1
1577754511,1,1
1577754521,1,1
1577754531,1,1
1577754541,1,1
1577754551,1,1
1577754561,1,1
1577754571,1,1
1577754581,1,1
1577754591,1,1
1577754601,1,1
1577754611,1,1
1577754621,1,1
1577754631,1,1
1577754641,1,1
1577754651,1,1
1577754661,1,1
1577754671,1,1
1577754681,1,1
1577754691,1,1
1577754701,1,1
1577754711,1,1
1577754721,1,1
1577754731,1,1
1577754741,1,1
1577754751,1,1
1577754761,1,1
1577754771,1,1
1577754781,1,1
1577754791,1,1
1577754801,1,1
1577754811,1,1
1577754821,1,1
1577754831,2,1
1577754841,2,1
1577754851,2,1
1577754861,2,1
1577754871,2,1
1577754881,2,1
1577754891,2,1
1577754901,2,1
1577754911,2,1
1577754921,2,1
1577754931,2,1
1577754941,2,1
1577754951,2,1
1577754961,2,1
1577754971,2,1
1577754981,2,1
1577754991,2,1
1577755001,2,1
1577755011,2,1
1577755021,2,1
1577755031,2,1
1577755041,2,1
1577755051,2,1
1577755061,2,1
1577755071,2,1
1577755081,2,1
1577755091,2,1
1577755101,2,1
1577755111,2,1
1577755121,2,1
1577755131,2,1
1577755141,2,1
1577755151,2,1
1577755161,2,1
1577755171,2,1
1577755181,2,1
1577755191,2,1
1577755201,2,1
1577755211,2,1
1577755221,2,1
1577755231,2,1
1577755241,2,1
1577755251,2,1
1577755261,2,1
1577755271,2,1
1577755281,2,1
1577755291,2,1
1577755301,2,1
1577755311,2,1
1577755321,2,1
1577755331,2,1
1577755341,2,1
1577755351,2,1
1577755361,2,1
1577755371,2,1
1577755381,2,1
1577755391,2,1
1577755401,2,1
1577755411,2,1
1577755421,2,1
1577755431,2,1
1577755441,2,1
1577755451,2,1
1577755461,2,1
1577755471,2,1
1577755481,2,1
1577755491,2,1
1577755501,2,1
1577755511,2,1
1577755521,2,1
1577755531,2,1
1577755541,2,1
1577755551,2,1
1577755561,2,1
1577755571,2,1
1577755581,2,1
1577755591,2,1
1577755601,2,1
1577755611,2,1
1577755621,2,1
1577755631,2,1
1577755641,2,1
1577755651,2,1
1577755661,2,1
1577755671,2,1
1577755681,2,1
1577755691,2,1
1577755701,2,1
1577755711,2,1
1577755721,2,1
1577755731,2,1
1577755741,2,1
1577755751,2,1
1577755761,2,1
1577755771,2,1
1577755781,2,1
1577755791,2,1
1577755801,2,1
1577755811,2,1
1577755821,2,1
1577755831,2,1
1577755841,2,1
1577755851,2,1
1577755861,2,1
1577755871,2,1
1577755881,2,1
1577755891,2,1
1577755901,2,1
1577755911,2,1
1577755921,2,1
1577755931,2,1
1577755941,2,1
1577755951,2,1
1577755961,2,1
1577755971,2,1
1577755981,2,1
1577755991,2,1
1577756001,2,1
1577756011,2,1
1577756021,2,1
1577756031,2,1
1577756041,2,1
1577756051,2,1
1577756061,2,1
1577756071,2,1
1577756081,2,1
1577756091,2,1
1577756101,2,1
1577756111,2,1
1577756121,2,1
1577756131,2,1
1577756141,2,1
1577756151,2,1
1577756161,2,1
1577756171,2,1
1577756181,2,1
1577756191,2,1
1577756201,2,1
1577756211,2,1
1577756221,2,1
1577756231,2,1
1577756241,2,1
1577756251,2,1
1577756261,2,1
1577756271,2,1
1577756281,2,1
1577756291,2,1
1577756301,2,1
1577756311,2,1
1577756321,2,1
1577756331,2,1
1577756341,2,1
1577756351,2,1
1577756361,2,1
1577756371,2,1
1577756381,2,1
1577756391,2,1
1577756414,2,1
1577756447,2,1
1577756471,2,1
1577756500,2,1
1577756513,2,1
1577756524,2,1
1577756575,2,1
1577756595,2,1
1577756611,2,1
1577756623,2,1
1577756634,2,1
1577756648,2,1
1577756696,2,1
1577756706,2,1
1577756716,2,1
1577756726,2,1
1577756736,2,1
1577756746,2,1
1577756756,2,1
1577756767,2,1
1577756777,2,1
1577756787,2,1
1577756797,2,1
1577756807,2,1
1577756817,2,1
1577756827,2,1
1577756837,2,1
1577756847,2,1
1577756857,2,1
1577756868,2,1
1577756878,2,1
1577756888,2,1
1577756898,2,1
1577756908,2,1
1577756918,2,1
1577756928,2,1
1577756938,2,1
1577756948,2,1
1577756959,2,1
1577756969,2,1
1577756979,2,1
1577756989,2,1
1577756999,2,1
1577757009,2,1
1577757019,2,1
1577757029,2,1
1577757039,2,1
1577757050,2,1
1577757060,2,1
1577757070,2,1
1577757080,2,1
1577757090,2,1
1577757100,2,1
1577757110,2,1
1577757120,2,1
1577757130,2,1
1577757141,2,1
1577757151,2,1
1577757161,2,1
1577757171,2,1
1577757181,2,1
1577757191,2,1
1577757201,2,1
1577757211,2,1
1577757221,2,1
1577757232,2,1
1577757242,2,1
1577757252,2,1
1577757262,2,1
1577757272,2,1
1577757282,2,1
1577757292,2,1
1577757302,2,1
1577757312,2,1
1577757322,2,1
1577757333,2,1
1577757343,2,1
1577757353,2,1
1577757363,2,1
1577757373,2,1
1577757383,2,1
1577757393,2,1
1577757403,2,1
1577757413,2,1
1577757424,2,1
1577757434,2,1
1577757444,2,1
1577757454,2,1
1577757464,2,1
1577757474,2,1
1577757484,2,1
1577757494,2,1
1577757504,2,1
1577757515,2,1
1577757525,2,1
1577757535,2,1
1577757545,2,1
1577757555,2,1
1577757565,2,1
1577757575,2,1
1577757585,2,1
1577757595,2,1
1577757606,2,1
1577757616,2,1
1577757626,2,1
1577757636,2,1
1577757646,2,1
1577757656,2,1
1577757666,2,1
1577757676,2,1
1577757686,2,1
1577757697,2,1
1577757707,2,1
1577757717,2,1
1577757727,2,1
1577757737,2,1
1577757747,2,1
1577757757,2,1
1577757767,2,1
1577757777,2,1
1577757788,2,1
1577757798,2,1
1577757808,2,1
1577757818,2,1
1577757828,2,1
1577757838,2,1
1577757848,2,1
1577757858,2,1
1577757868,2,1
1577757879,2,1
1577757889,2,1
1577757899,2,1
1577757909,2,1
1577757919,2,1
1577757929,2,1
1577757939,2,1
1577757949,2,1
1577757959,2,1
1577757970,2,1
1577757980,2,1
1577757990,2,1
1577758000,2,1
1577758010,2,1
1577758020,2,1
1577758030,2,1
1577758040,2,1
1577758050,2,1
1577758061,2,1
1577758071,2,1
1577758081,2,1
1577758091,2,1
1577758101,2,1
1577758111,2,1
1577758121,2,1
1577758131,2,1
1577758141,2,1
1577758151,2,1
1577758162,2,1
1577758172,2,1
1577758182,2,1
1577758192,2,1
1577758202,2,1
1577758212,2,1
1577758222,2,1
1577758232,2,1
1577758242,2,1
1577758253,2,1
1577758263,2,1
1577758273,2,1
1577758283,2,1
1577758293,2,1
1577758303,2,1
1577758313,2,1
1577758323,2,1
1577758333,2,1
1577758344,2,1
1577758354,2,1
1577758364,2,1
1577758374,2,1
1577758384,2,1
1577758394,2,1
1577758404,2,1
1577758414,2,1
1577758424,2,1
1577758435,2,1
1577758445,2,1
1577758455,2,1
1577758465,2,1
1577758475,2,1
1577758485,2,1
1577758495,2,1
1577758505,2,1
1577758515,2,1
1577758526,2,1
1577758536,2,1
1577758546,2,1
1577758556,2,1
1577758566,2,1
1577758576,2,1
1577758586,2,1
1577758596,2,1
1577758606,2,1
1577758617,2,1
1577758627,2,1
1577758637,2,1
1577758647,2,1
1577758657,2,1
1577758667,2,1
1577758677,2,1
1577758687,2,1
1577758697,2,1
1577758708,2,1
1577758718,2,1
1577758728,2,1
1577758738,2,1
1577758748,2,1
1577758758,2,1
1577758768,2,1
1577758778,2,1
1577758788,2,1
1577758799,2,1
1577758809,2,1
1577758819,2,1
1577758829,2,1
1577758839,2,1
1577758849,2,1
1577758859,2,1
1577758869,2,1
1577758879,2,1
1577758890,2,1
1577758900,2,1
1577758910,2,1
1577758920,2,1
1577758930,2,1
1577758940,2,1
1577758950,2,1
1577758960,2,1
1577758970,2,1
1577758981,2,1
1577758991,2,1
1577759001,2,1
1577759011,2,1
1577759021,2,1
1577759031,2,1
1577759041,2,1
1577759051,2,1
1577759062,2,1
1577759072,2,1
1577759082,2,1
1577759092,2,1
1577759102,2,1
1577759112,2,1
1577759122,2,1
1577759132,2,1
1577759143,2,1
1577759153,2,1
1577759163,2,1
1577759173,2,1
1577759183,2,1
1577759193,2,1
1577759203,2,1
1577759213,2,1
1577759235,2,1
1577759245,2,1
1577759255,2,1
1577759273,2,1
1577759283,2,1
1577759305,2,1
1577759329,2,1
1577759340,2,1
1577759350,2,1
1577759360,2,1
1577759370,2,1
1577759380,2,1
1577759390,2,1
1577759400,2,1
1577759410,2,1
1577759420,2,1
1577759431,2,1
1577759441,2,1
1577759451,2,1
1577759461,2,1
1577759471,2,1
1577759481,2,1
1577759491,2,1
1577759501,2,1
1577759511,2,1
1577759522,2,1
1577759532,2,1
1577759542,2,1
1577759552,2,1
1577759562,2,1
1577759572,2,1
1577759582,2,1
1577759592,2,1
1577759602,2,1
1577759613,2,1
1577759623,2,1
1577759633,2,1
1577759643,2,1
1577759657,2,1
1577759667,2,1
1577759677,2,1
1577759688,2,1
1577759698,2,1
1577759708,2,1
1577759718,2,1
1577759728,2,1
1577759738,2,1
1577759748,2,1
1577759758,2,1
1577759769,2,1
1577759779,2,1
1577759789,2,1
1577759799,2,1
1577759809,2,1
1577759819,2,1
1577759829,2,1
1577759839,2,1
1577759849,2,1
1577759860,2,1
1577759870,2,1
1577759880,2,1
1577759890,2,1
1577759900,2,1
1577759910,2,1
1577759920,2,1
1577759930,2,1
1577759940,2,1
1577759951,2,1
1577759961,2,1
1577759971,2,1
1577759981,2,1
1577759991,2,1
1577760001,2,1
1577760011,2,1
1577760021,2,1
1577760032,2,1
1577760042,2,1
1577760052,2,1
1577760062,2,1
1577760072,2,1
1577760082,2,1
1577760092,2,1
1577760102,2,1
1577760112,2,1
1577760123,2,1
1577760133,2,1
1577760143,2,1
1577760153,2,1
1577760163,2,1
1577760173,2,1
1577760183,2,1
1577760193,2,1
1577760203,2,1
1577760214,2,1
1577760224,2,1
1577760234,2,1
1577760244,2,1
1577760254,2,1
1577760264,2,1
1577760274,2,1
1577760284,2,1
1577760294,2,1
1577760305,2,1
1577760315,2,1
1577760325,2,1
1577760335,2,1
1577760345,2,1
1577760355,2,1
1577760365,2,1
1577760375,2,1
1577760385,2,1
1577760396,2,1
1577760406,2,1
1577760416,2,1
1577760426,2,1
1577760436,2,1
1577760446,2,1
1577760465,2,1
1577760475,2,1
1577760485,2,1
1577760495,2,1
1577760505,2,1
1577760515,2,1
1577760525,2,1
1577760535,2,1
1577760546,2,1
1577760556,2,1
1577760566,2,1
1577760576,2,1
1577760586,2,1
1577760596,2,1
1577760606,2,1
1577760616,2,1
1577760626,2,1
1577760637,2,1
1577760647,2,1
1577760657,2,1
1577760667,2,1
1577760677,2,1
1577760687,2,1
1577760697,2,1
1577760707,2,1
1577760717,2,1
1577760728,2,1
1577760738,2,1
1577760748,2,1
1577760758,2,1
1577760768,2,1
1577760778,2,1
1577760788,2,1
1577760798,2,1
1577760808,2,1
1577760819,2,1
1577760829,2,1
1577760839,2,1
1577760849,2,1
1577760859,2,1
1577760869,2,1
1577760879,2,1
1577760889,2,1
1577760899,2,1
1577760910,2,1
1577760920,2,1
1577760930,2,1
1577760940,2,1
1577760950,2,1
1577760960,2,1
1577760970,2,1
1577760980,2,1
1577760990,2,1
1577761001,2,1
1577761011,2,1
1577761021,2,1
1577761031,2,1
1577761041,2,1
1577761051,2,1
1577761061,2,1
1577761071,2,1
1577761082,2,1
1577761092,2,1
1577761102,2,1
1577761112,2,1
1577761122,2,1
1577761132,2,1
1577761142,2,1
1577761152,2,1
1577761162,2,1
1577761172,2,1
1577761183,2,1
1577761193,2,1
1577761203,2,1
1577761213,2,1
1577761223,2,1
1577761233,2,1
1577761243,2,1
1577761253,2,1
1577761263,2,1
1577761274,2,1
1577761284,2,1
1577761294,2,1
1577761304,2,1
1577761314,2,1
1577761329,2,1
1577761339,2,1
1577761349,2,1
1577761359,2,1
1577761369,2,1
1577761379,2,1
1577761390,2,1
1577761400,2,1
1577761410,2,1
1577761420,2,1
1577761430,2,1
1577761440,2,1
1577761450,2,1
1577761460,2,1
1577761470,2,1
1577761480,2,1
1577761491,2,1
1577761501,2,1
1577761511,2,1
1577761521,2,1
1577761531,2,1
1577761541,2,1
1577761551,2,1
1577761561,2,1
1577761571,2,1
1577761582,2,1
1577761592,2,1
1577761602,2,1
1577761612,2,1
1577761622,2,1
1577761632,2,1
1577761642,2,1
1577761652,2,1
1577761662,2,1
1577761673,2,1
1577761683,2,1
1577761693,2,1
1577761703,2,1
1577761713,2,1
1577761723,2,1
1577761733,2,1
1577761743,2,1
1577761753,2,1
1577761764,2,1
1577761774,2,1
1577761784,2,1
1577761794,2,1
1577761804,2,1
1577761814,2,1
1577761824,2,1
1577761834,2,1
1577761844,2,1
1577761854,2,1
1577761864,2,1
1577761875,2,1
1577761885,2,1
1577761895,2,1
1577761905,2,1
1577761915,2,1
1577761925,2,1
1577761935,2,1
1577761945,2,1
1577761955,2,1
1577761966,2,1
1577761976,2,1
1577761986,2,1
1577761996,2,1
1577762006,2,1
1577762016,2,1
1577762026,2,1
1577762036,2,1
1577762046,2,1
1577762056,2,1
1577762067,2,1
1577762077,1,1
1577762087,1,1
1577762097,1,1
1577762107,1,1
1577762117,1,1
1577762127,1,1
1577762137,1,1
1577762147,1,1
1577762157,1,1
1577762168,1,1
1577762178,2,1
1577762188,2,1
1577762198,2,1
1577762208,2,1
1577762218,2,1
1577762228,2,1
1577762238,2,1
1577762248,2,1
1577762258,2,1
1577762268,2,1
1577762279,2,1
1577762289,2,1
1577762299,2,1
1577762309,2,1
1577762319,2,1
1577762329,2,1
1577762339,2,1
1577762349,2,1
1577762359,2,1
1577762370,2,1
1577762380,2,1
1577762390,2,1
1577762400,2,1
1577762410,2,1
1577762420,2,1
1577762430,2,1
1577762440,2,1
1577762450,2,1
1577762460,2,1
1577762471,2,1
1577762481,2,1
1577762491,2,1
1577762501,2,1
1577762511,2,1
1577762521,2,1
1577762531,2,1
1577762541,2,1
1577762551,2,1
1577762561,2,1
1577762572,2,1
1577762582,2,1
1577762592,2,1
1577762602,2,1
1577762612,2,1
1577762622,2,1
1577762632,2,1
1577762642,2,1
1577762652,2,1
1577762662,2,1
1577762673,2,1
1577762683,2,1
1577762693,2,1
1577762703,2,1
1577762713,2,1
1577762723,2,1
1577762733,2,1
1577762743,2,1
1577762753,2,1
1577762763,2,1
1577762774,2,1
1577762784,2,1
1577762794,2,1
1577762804,2,1
1577762814,2,1
1577762824,2,1
1577762834,2,1
1577762844,2,1
1577762854,2,1
1577762865,2,1
1577762875,2,1
1577762885,2,1
1577762895,2,1
1577762905,2,1
1577762915,2,1
1577762925,2,1
1577762935,2,1
1577762945,2,1
1577762955,2,1
1577762966,2,1
1577762976,2,1
1577762986,2,1
1577762996,2,1
1577763006,2,1
1577763016,2,1
1577763026,2,1
1577763036,2,1
1577763046,2,1
1577763057,2,1
1577763067,2,1
1577763077,2,1
1577763087,2,1
1577763097,2,1
1577763107,2,1
1577763117,2,1
1577763127,2,1
1577763137,2,1
1577763147,2,1
1577763158,2,1
1577763168,2,1
1577763178,2,1
1577763188,2,1
1577763198,2,1
1577763208,2,1
1577763218,2,1
1577763228,2,1
1577763238,2,1
1577763248,2,1
1577763259,2,1
1577763269,2,1
1577763279,2,1
1577763289,2,1
1577763299,2,1
1577763309,2,1
1577763319,2,1
1577763329,2,1
1577763339,2,1
1577763349,2,1
1577763360,2,1
1577763370,1,1
1577763380,1,1
1577763390,1,1
1577763400,1,1
1577763410,1,1
1577763420,1,1
1577763430,1,1
1577763440,1,1
1577763450,1,1
1577763460,1,1
1577763471,1,1
1577763481,1,1
1577763491,1,1
1577763501,1,1
1577763511,1,1
1577763521,1,1
1577763531,1,1
1577763541,1,1
1577763551,1,1
1577763562,1,1
1577763572,1,1
1577763582,1,1
1577763592,1,1
1577763602,1,1
1577763612,1,1
